employee_id,original_employee_id,manager_id,first_name,last_name,department,job_title,employee_status,hire_date,termination_date,years_of_service,gender,salary,employment_status,employee_type,education_level,performance_rating,work_location,date_of_birth,age,work_shift,job_required_skills,additional_employee_skills,employee_skills,job_required_certification,employee_certification,benefits_enrollment_clean,estimated_work_experience_years
E0729,8162,E0161,Frank,Davis,Marketing,Production manager,On Leave,6/4/2020,,6.1,Male,62806,Contractor,Regular,High School,2,Ashleybury,9/15/1991,34,Third Shift,Digital Marketing | Content Development | Market Research,Coaching,Digital Marketing | Content Development | Market Research | Coaching,Google Analytics Certification,Google Analytics Certification,None,12
E0730,2376,E0460,Patricia,Wagner,IT,Technical brewer,Terminated,3/29/2023,9/6/2024,1.4,Non-Binary,116229,Contractor,Contract,Associate Degree,5,New Jessica,6/15/2005,21,Third Shift,Technical Support | SQL | Cybersecurity,Conflict Resolution,Technical Support | SQL | Cybersecurity | Conflict Resolution,CompTIA A+,None,None,0
E0731,1233,E0392,William,Pearson,Engineering,"Administrator, sports",On Leave,12/1/2021,,4.6,Non-Binary,57935,Contractor,Regular,Master's Degree,5,Port Jasonberg,7/9/1981,45,Second Shift,Technical Design | Project Management | Problem Solving,Customer Service,Technical Design | Project Management | Problem Solving | Customer Service,Six Sigma Green Belt,Six Sigma Green Belt,None,23
E0732,4167,E0556,Stephanie,Mcknight,HR,"Engineer, control and instrumentation",Terminated,12/6/2022,8/30/2025,2.7,Female,109995,Part-time,Contract,High School,2,Cannonmouth,8/17/1959,66,Third Shift,Employee Relations | Recruiting | Performance Management,Customer Service,Employee Relations | Recruiting | Performance Management | Customer Service,SHRM-CP,None,Medical | Retirement,44
E0733,4123,E0616,John,Moore,IT,Proofreader,Terminated,10/8/2023,2/10/2026,2.3,Female,69336,Part-time,Regular,Associate Degree,2,North Patricia,3/23/1973,53,Second Shift,Technical Support | SQL | Cybersecurity,Technical Writing,Technical Support | SQL | Cybersecurity | Technical Writing,CompTIA A+,CompTIA A+,Medical | Retirement,31
E0734,8455,E0014,Melinda,Lopez,HR,Writer,On Leave,6/27/2023,,3,Non-Binary,73468,Part-time,Regular,PhD,3,Port Jamesbury,5/20/1998,28,Third Shift,Employee Relations | Recruiting | Performance Management,Presentation Skills,Employee Relations | Recruiting | Performance Management | Presentation Skills,SHRM-CP,None,Medical | Retirement,6
E0735,6788,E0805,Rodney,Franco,IT,Arboriculturist,Active,4/14/2023,,3.3,Non-Binary,108746,Full-time,Temporary,High School,2,West Luis,3/18/1993,33,Third Shift,Technical Support | SQL | Cybersecurity,Leadership,Technical Support | SQL | Cybersecurity | Leadership,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,11
E0736,4071,E0153,Joel,Hill,HR,"Producer, radio",Terminated,11/8/2020,3/21/2023,2.4,Male,119277,Full-time,Temporary,Associate Degree,1,North Michaelchester,4/12/1980,46,Second Shift,Employee Relations | Recruiting | Performance Management,Technical Writing,Employee Relations | Recruiting | Performance Management | Technical Writing,SHRM-CP,None,Medical | Dental | Vision | Retirement,24
E0737,2278,E0344,John,Romero,Engineering,"Engineer, petroleum",Active,5/8/2020,,6.2,Non-Binary,92890,Contractor,Regular,High School,3,Laurenburgh,5/12/1966,60,First Shift,Technical Design | Project Management | Problem Solving,Coaching,Technical Design | Project Management | Problem Solving | Coaching,Six Sigma Green Belt,Six Sigma Green Belt,None,38
E0738,2053,E0523,Dawn,Randolph,Engineering,"Librarian, public",Terminated,8/30/2022,10/23/2023,1.1,Male,75609,Part-time,Temporary,PhD,2,North Todd,6/11/2000,26,Second Shift,Technical Design | Project Management | Problem Solving,Change Management,Technical Design | Project Management | Problem Solving | Change Management,Six Sigma Green Belt,None,Medical | Retirement,4
E0739,5006,E0161,Christopher,Boyer,Marketing,"Therapist, drama",Active,11/29/2019,,6.6,Male,61998,Part-time,Contract,Master's Degree,3,Stephanietown,8/18/2002,23,Second Shift,Digital Marketing | Content Development | Market Research,Leadership,Digital Marketing | Content Development | Market Research | Leadership,Google Analytics Certification,Google Analytics Certification,Medical | Retirement,1
E0740,5511,E0039,Tonya,Brown,Marketing,Estate manager/land agent,Active,10/8/2019,,6.8,Non-Binary,51056,Full-time,Contract,PhD,3,Collinsmouth,1/21/1959,67,Second Shift,Digital Marketing | Content Development | Market Research,Data Analysis,Digital Marketing | Content Development | Market Research | Data Analysis,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,45
E0741,8793,E0482,Shelly,Gomez,Finance,Investment analyst,Terminated,2/1/2019,3/23/2020,1.1,Female,57159,Contractor,Regular,Bachelor's Degree,4,New Elizabeth,6/12/1966,60,Third Shift,Financial Analysis | Budgeting | Excel,Customer Service,Financial Analysis | Budgeting | Excel | Customer Service,Financial Modeling Certification,Financial Modeling Certification,None,38
E0742,5733,E0584,Ellen,Hinton,Finance,Haematologist,Active,10/13/2023,,2.8,Male,45277,Full-time,Regular,Master's Degree,4,Meyerberg,1/19/2002,24,Third Shift,Financial Analysis | Budgeting | Excel,Presentation Skills,Financial Analysis | Budgeting | Excel | Presentation Skills,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,2
E0743,8763,E0131,Natasha,Newton,Engineering,Insurance broker,Terminated,5/17/2021,12/31/2021,0.6,Female,64175,Full-time,Regular,PhD,3,North Sandyview,11/17/1964,61,Second Shift,Technical Design | Project Management | Problem Solving,Change Management,Technical Design | Project Management | Problem Solving | Change Management,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Dental | Vision | Retirement,39
E0744,7121,E0451,John,Espinoza,Engineering,Retail manager,Active,10/15/2021,,4.7,Male,42020,Contractor,Regular,Master's Degree,5,Tammytown,5/1/1988,38,First Shift,Technical Design | Project Management | Problem Solving,Negotiation,Technical Design | Project Management | Problem Solving | Negotiation,Six Sigma Green Belt,None,None,16
E0745,8237,E0663,Jaime,Oneill,IT,Trading standards officer,Terminated,6/13/2023,12/11/2025,2.5,Non-Binary,87770,Full-time,Contract,Bachelor's Degree,5,Patrickberg,2/15/1964,62,First Shift,Technical Support | SQL | Cybersecurity,Excel,Technical Support | SQL | Cybersecurity | Excel,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,40
E0746,6559,E0505,Deanna,Griffin,Marketing,Emergency planning/management officer,Active,10/29/2019,,6.7,Non-Binary,63866,Contractor,Temporary,Bachelor's Degree,5,New Benjaminport,2/27/1993,33,Third Shift,Digital Marketing | Content Development | Market Research,Communication,Digital Marketing | Content Development | Market Research | Communication,Google Analytics Certification,None,None,11
E0747,6239,E0887,William,Aguilar,HR,Petroleum engineer,On Leave,7/16/2019,,7,Female,69608,Contractor,Regular,High School,1,Jamesland,11/27/1964,61,Third Shift,Employee Relations | Recruiting | Performance Management,Leadership,Employee Relations | Recruiting | Performance Management | Leadership,SHRM-CP,SHRM-CP,None,39
E0748,7880,E0966,Jeffrey,Cook,HR,Heritage manager,On Leave,9/27/2021,,4.8,Female,41152,Contractor,Contract,Master's Degree,2,Robertsburgh,6/4/1958,68,Second Shift,Employee Relations | Recruiting | Performance Management,Conflict Resolution,Employee Relations | Recruiting | Performance Management | Conflict Resolution,SHRM-CP,None,None,46
E0749,5075,E0568,Kevin,Edwards,Finance,Nutritional therapist,Active,5/12/2020,,6.2,Non-Binary,94206,Part-time,Regular,Bachelor's Degree,3,North Angela,7/6/1965,61,First Shift,Financial Analysis | Budgeting | Excel,Negotiation,Financial Analysis | Budgeting | Excel | Negotiation,Financial Modeling Certification,Financial Modeling Certification,Medical | Retirement,39
E0750,1063,E0254,Zachary,Johnston,Marketing,Educational psychologist,Terminated,12/15/2022,1/8/2025,2.1,Female,57183,Full-time,Temporary,High School,5,East Vickiemouth,11/28/1971,54,First Shift,Digital Marketing | Content Development | Market Research,Conflict Resolution,Digital Marketing | Content Development | Market Research | Conflict Resolution,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,32
E0751,7379,E0505,Sarah,Bates,Marketing,Biomedical scientist,On Leave,12/21/2022,,3.6,Female,64355,Part-time,Contract,Bachelor's Degree,4,Port Tiffany,10/4/1999,26,Third Shift,Digital Marketing | Content Development | Market Research,Customer Service,Digital Marketing | Content Development | Market Research | Customer Service,Google Analytics Certification,Google Analytics Certification,Medical | Retirement,4
E0752,5947,E0249,Laura,Evans,Engineering,Computer games developer,On Leave,12/6/2019,,6.6,Female,89003,Contractor,Regular,Bachelor's Degree,1,Starkmouth,12/21/1994,31,First Shift,Technical Design | Project Management | Problem Solving,Leadership,Technical Design | Project Management | Problem Solving | Leadership,Six Sigma Green Belt,None,None,9
E0753,6440,E0090,Angela,Sharp,Marketing,"Engineer, energy",On Leave,8/21/2021,,4.9,Female,70594,Full-time,Contract,PhD,2,Patrickfort,6/18/1961,65,Third Shift,Digital Marketing | Content Development | Market Research,Presentation Skills,Digital Marketing | Content Development | Market Research | Presentation Skills,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,43
E0754,1596,E0833,Stephen,Mcpherson,Marketing,Sport and exercise psychologist,Active,10/20/2023,,2.7,Female,93762,Contractor,Contract,Master's Degree,1,South Matthewville,10/27/1979,46,Second Shift,Digital Marketing | Content Development | Market Research,Negotiation,Digital Marketing | Content Development | Market Research | Negotiation,Google Analytics Certification,None,None,24
E0755,8277,E0425,Daniel,Adams,Finance,"Librarian, public",Terminated,3/30/2021,9/13/2023,2.5,Male,71891,Full-time,Temporary,High School,4,North Samantha,7/17/1975,50,Second Shift,Financial Analysis | Budgeting | Excel,Leadership,Financial Analysis | Budgeting | Excel | Leadership,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,28
E0756,4373,E0199,Steven,Williams,Finance,Estate agent,Active,6/30/2021,,5,Non-Binary,53913,Part-time,Regular,Master's Degree,2,Baldwinbury,1/6/1989,37,Third Shift,Financial Analysis | Budgeting | Excel,Strategic Planning,Financial Analysis | Budgeting | Excel | Strategic Planning,Financial Modeling Certification,None,Medical | Retirement,15
E0757,7487,E0714,John,Davis,HR,Firefighter,Terminated,8/23/2020,5/2/2025,4.7,Male,95897,Full-time,Contract,Associate Degree,2,East Joshuabury,1/21/1991,35,First Shift,Employee Relations | Recruiting | Performance Management,Technical Writing,Employee Relations | Recruiting | Performance Management | Technical Writing,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,13
E0758,5129,E0528,Emily,Riley,IT,Jewellery designer,Terminated,1/2/2019,4/27/2024,5.3,Female,105202,Part-time,Regular,Associate Degree,2,South Nancy,5/11/1961,65,Third Shift,Technical Support | SQL | Cybersecurity,Leadership,Technical Support | SQL | Cybersecurity | Leadership,CompTIA A+,None,Medical | Retirement,43
E0759,3642,E0554,James,Sanchez,Finance,Building services engineer,On Leave,5/13/2023,,3.2,Female,59423,Contractor,Contract,PhD,2,Matthewsstad,8/8/1987,38,First Shift,Financial Analysis | Budgeting | Excel,Conflict Resolution,Financial Analysis | Budgeting | Excel | Conflict Resolution,Financial Modeling Certification,Financial Modeling Certification,None,16
E0760,5201,E0451,Samantha,Mccall,Engineering,Nutritional therapist,On Leave,10/26/2020,,5.7,Non-Binary,45215,Contractor,Temporary,Master's Degree,5,Port Samuel,4/26/1958,68,Third Shift,Technical Design | Project Management | Problem Solving,Leadership,Technical Design | Project Management | Problem Solving | Leadership,Six Sigma Green Belt,None,None,46
E0761,7279,E0268,Richard,Villarreal,Marketing,Jewellery designer,Terminated,4/30/2021,4/3/2026,4.9,Female,108550,Contractor,Contract,Associate Degree,2,Samanthaborough,7/13/1991,35,Third Shift,Digital Marketing | Content Development | Market Research,Customer Service,Digital Marketing | Content Development | Market Research | Customer Service,Google Analytics Certification,Google Analytics Certification,None,13
E0762,2673,E0605,Melanie,Roth,Finance,"Surveyor, mining",Terminated,9/25/2023,11/9/2025,2.1,Female,93082,Part-time,Temporary,Bachelor's Degree,2,Hunterton,8/9/1974,51,Second Shift,Financial Analysis | Budgeting | Excel,Leadership,Financial Analysis | Budgeting | Excel | Leadership,Financial Modeling Certification,None,Medical | Retirement,29
E0763,9560,E0195,Sarah,Wheeler,IT,Minerals surveyor,Terminated,8/5/2019,4/12/2020,0.7,Non-Binary,106796,Part-time,Contract,Master's Degree,2,Davidton,9/11/1987,38,Third Shift,Technical Support | SQL | Cybersecurity,Conflict Resolution,Technical Support | SQL | Cybersecurity | Conflict Resolution,CompTIA A+,CompTIA A+,Medical | Retirement,16
E0764,3476,E0417,Melissa,Blair,HR,Civil Service fast streamer,Active,6/3/2019,,7.1,Female,50674,Full-time,Temporary,High School,4,South Robin,12/30/1973,52,First Shift,Employee Relations | Recruiting | Performance Management,Customer Service,Employee Relations | Recruiting | Performance Management | Customer Service,SHRM-CP,None,Medical | Dental | Vision | Retirement,30
E0765,9556,E0531,Tara,Silva,Finance,Field seismologist,Terminated,5/25/2020,8/1/2021,1.2,Male,116180,Part-time,Contract,Master's Degree,4,Aprilville,10/19/2003,22,Third Shift,Financial Analysis | Budgeting | Excel,Strategic Planning,Financial Analysis | Budgeting | Excel | Strategic Planning,Financial Modeling Certification,Financial Modeling Certification,Medical | Retirement,0
E0766,4707,E0308,Kim,Howard,Finance,Animator,Active,6/12/2022,,4.1,Male,63842,Part-time,Temporary,Master's Degree,4,West Christineville,12/18/2001,24,Third Shift,Financial Analysis | Budgeting | Excel,Coaching,Financial Analysis | Budgeting | Excel | Coaching,Financial Modeling Certification,None,Medical | Retirement,2
E0767,7760,E0006,Julie,Herrera,Engineering,Best boy,On Leave,7/13/2021,,5,Non-Binary,102584,Part-time,Contract,Bachelor's Degree,5,Pamelaview,1/19/1975,51,Third Shift,Technical Design | Project Management | Problem Solving,Customer Service,Technical Design | Project Management | Problem Solving | Customer Service,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,29
E0768,2019,E0880,Alexandria,Moyer,Finance,"Journalist, newspaper",On Leave,7/19/2021,,5,Non-Binary,92630,Part-time,Temporary,Associate Degree,1,Port Kathryn,5/27/1968,58,Third Shift,Financial Analysis | Budgeting | Excel,SQL,Financial Analysis | Budgeting | Excel | SQL,Financial Modeling Certification,None,Medical | Retirement,36
E0769,5776,E0195,Troy,Mccormick,IT,"Engineer, site",Terminated,7/7/2021,12/8/2021,0.4,Non-Binary,106339,Part-time,Contract,Master's Degree,2,New Lisachester,6/26/2004,22,Second Shift,Technical Support | SQL | Cybersecurity,Public Speaking,Technical Support | SQL | Cybersecurity | Public Speaking,CompTIA A+,CompTIA A+,Medical | Retirement,0
E0770,7250,E0523,Juan,Evans,Engineering,Minerals surveyor,Terminated,10/4/2021,2/5/2024,2.3,Non-Binary,77076,Full-time,Contract,Master's Degree,1,Port Sherri,3/27/1968,58,First Shift,Technical Design | Project Management | Problem Solving,Strategic Planning,Technical Design | Project Management | Problem Solving | Strategic Planning,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,36
E0771,1279,E0645,Ryan,Hernandez,IT,"Designer, ceramics/pottery",Active,4/16/2020,,6.2,Female,68375,Part-time,Temporary,Associate Degree,5,South Patrick,1/10/1964,62,Second Shift,Technical Support | SQL | Cybersecurity,Excel,Technical Support | SQL | Cybersecurity | Excel,CompTIA A+,CompTIA A+,Medical | Retirement,40
E0772,2255,E0708,Derek,Brewer,Marketing,Magazine journalist,Terminated,2/9/2022,4/10/2026,4.2,Male,81395,Part-time,Temporary,Bachelor's Degree,4,Millerchester,5/6/1984,42,First Shift,Digital Marketing | Content Development | Market Research,Process Improvement,Digital Marketing | Content Development | Market Research | Process Improvement,Google Analytics Certification,None,Medical | Retirement,20
E0773,8176,E0645,Alexis,Glover,IT,Sales executive,Active,5/9/2021,,5.2,Female,67356,Contractor,Regular,Associate Degree,4,Jeffreyhaven,9/28/1971,54,Second Shift,Technical Support | SQL | Cybersecurity,Technical Writing,Technical Support | SQL | Cybersecurity | Technical Writing,CompTIA A+,CompTIA A+,None,32
E0774,4591,E0898,Michael,Ferguson,Engineering,Print production planner,Terminated,1/26/2021,1/20/2023,2,Male,83773,Part-time,Regular,Bachelor's Degree,3,West Cynthia,6/4/1979,47,First Shift,Technical Design | Project Management | Problem Solving,SQL,Technical Design | Project Management | Problem Solving | SQL,Six Sigma Green Belt,None,Medical | Retirement,25
E0775,4742,E0100,Michael,Cisneros,Finance,Barrister,Terminated,5/2/2019,8/21/2020,1.3,Non-Binary,94719,Contractor,Contract,Bachelor's Degree,1,West Roger,11/27/1994,31,First Shift,Financial Analysis | Budgeting | Excel,Presentation Skills,Financial Analysis | Budgeting | Excel | Presentation Skills,Financial Modeling Certification,Financial Modeling Certification,None,9
E0776,9826,E0767,Kathy,Jenkins,Engineering,Scientific laboratory technician,Terminated,3/30/2023,9/19/2024,1.5,Female,103860,Full-time,Temporary,Bachelor's Degree,4,Benjaminville,9/15/1970,55,First Shift,Technical Design | Project Management | Problem Solving,Customer Service,Technical Design | Project Management | Problem Solving | Customer Service,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,33
E0777,8934,E0975,Sharon,White,HR,Maintenance engineer,Active,3/11/2022,,4.3,Male,88493,Contractor,Contract,Master's Degree,2,Weeksville,6/13/1991,35,Second Shift,Employee Relations | Recruiting | Performance Management,Change Management,Employee Relations | Recruiting | Performance Management | Change Management,SHRM-CP,SHRM-CP,None,13
E0778,8333,E0920,Jason,Owens,HR,Medical technical officer,On Leave,6/27/2022,,4,Male,49787,Contractor,Regular,PhD,3,South Elizabethview,4/13/1978,48,Third Shift,Employee Relations | Recruiting | Performance Management,Presentation Skills,Employee Relations | Recruiting | Performance Management | Presentation Skills,SHRM-CP,None,None,26
E0779,4626,E0638,Colleen,Rush,Engineering,Chiropodist,On Leave,2/19/2019,,7.4,Non-Binary,96692,Contractor,Contract,Bachelor's Degree,3,Ruizton,8/2/1984,41,Third Shift,Technical Design | Project Management | Problem Solving,Public Speaking,Technical Design | Project Management | Problem Solving | Public Speaking,Six Sigma Green Belt,Six Sigma Green Belt,None,19
E0780,2170,E0989,Kayla,Scott,IT,Research scientist (medical),Terminated,2/20/2020,5/14/2022,2.2,Male,44469,Full-time,Contract,Bachelor's Degree,5,Port Jasmineborough,8/24/1971,54,First Shift,Technical Support | SQL | Cybersecurity,Customer Service,Technical Support | SQL | Cybersecurity | Customer Service,CompTIA A+,None,Medical | Dental | Vision | Retirement,32
E0781,6585,E0585,Mark,Jackson,HR,Warehouse manager,On Leave,11/23/2021,,4.6,Male,119110,Contractor,Regular,Bachelor's Degree,2,New Monicaview,9/22/1974,51,Third Shift,Employee Relations | Recruiting | Performance Management,Technical Writing,Employee Relations | Recruiting | Performance Management | Technical Writing,SHRM-CP,SHRM-CP,None,29
E0782,5972,E0046,Christopher,Vazquez,Finance,Higher education careers adviser,Active,10/10/2020,,5.8,Female,98425,Full-time,Regular,Associate Degree,5,North Jesse,7/7/1987,39,First Shift,Financial Analysis | Budgeting | Excel,Strategic Planning,Financial Analysis | Budgeting | Excel | Strategic Planning,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,17
E0783,7168,E0334,Pamela,King,IT,Chartered accountant,On Leave,4/16/2021,,5.2,Female,118624,Contractor,Temporary,PhD,5,Walshmouth,7/18/1970,55,Third Shift,Technical Support | SQL | Cybersecurity,Communication,Technical Support | SQL | Cybersecurity | Communication,CompTIA A+,CompTIA A+,None,33
E0784,4694,E0335,Stephanie,Doyle,IT,"Engineer, mining",Active,6/23/2021,,5.1,Non-Binary,40663,Part-time,Temporary,Associate Degree,3,South Daniel,10/1/1970,55,Second Shift,Technical Support | SQL | Cybersecurity,Leadership,Technical Support | SQL | Cybersecurity | Leadership,CompTIA A+,None,Medical | Retirement,33
E0785,1222,E0664,Steven,Salinas,IT,Horticultural consultant,On Leave,10/29/2023,,2.7,Male,66160,Full-time,Contract,PhD,4,Patriciaport,6/24/1958,68,Second Shift,Technical Support | SQL | Cybersecurity,Negotiation,Technical Support | SQL | Cybersecurity | Negotiation,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,46
E0786,1243,E0007,Gordon,Smith,IT,"Surveyor, quantity",Terminated,10/20/2020,1/7/2023,2.2,Non-Binary,78132,Full-time,Regular,Master's Degree,1,Port Bradley,8/26/1976,49,First Shift,Technical Support | SQL | Cybersecurity,Leadership,Technical Support | SQL | Cybersecurity | Leadership,CompTIA A+,None,Medical | Dental | Vision | Retirement,27
E0787,5140,E0070,Michael,Hughes,Finance,Special educational needs teacher,Active,9/7/2020,,5.9,Male,72416,Part-time,Regular,PhD,5,Roweberg,12/5/1984,41,Third Shift,Financial Analysis | Budgeting | Excel,Data Analysis,Financial Analysis | Budgeting | Excel | Data Analysis,Financial Modeling Certification,Financial Modeling Certification,Medical | Retirement,19
E0788,2486,E0509,Alexandra,Sullivan,HR,"Pharmacist, community",On Leave,1/14/2022,,4.5,Non-Binary,82835,Part-time,Regular,Master's Degree,4,Robinland,6/27/1996,30,Third Shift,Employee Relations | Recruiting | Performance Management,Process Improvement,Employee Relations | Recruiting | Performance Management | Process Improvement,SHRM-CP,None,Medical | Retirement,8
E0789,1440,E0178,Donald,Cowan,HR,Financial risk analyst,On Leave,11/11/2019,,6.7,Non-Binary,80455,Part-time,Regular,PhD,3,East Richard,1/3/2002,24,Third Shift,Employee Relations | Recruiting | Performance Management,Public Speaking,Employee Relations | Recruiting | Performance Management | Public Speaking,SHRM-CP,SHRM-CP,Medical | Retirement,2
E0790,9306,E0023,Casey,Thompson,Engineering,Furniture conservator/restorer,On Leave,5/1/2020,,6.2,Non-Binary,77774,Full-time,Regular,PhD,3,North Hunter,8/26/1998,27,First Shift,Technical Design | Project Management | Problem Solving,Leadership,Technical Design | Project Management | Problem Solving | Leadership,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,5
E0791,3939,E0838,Todd,Jarvis,IT,Ophthalmologist,Active,1/9/2020,,6.5,Female,59381,Contractor,Temporary,High School,2,South Bruce,3/2/1982,44,First Shift,Technical Support | SQL | Cybersecurity,Technical Writing,Technical Support | SQL | Cybersecurity | Technical Writing,CompTIA A+,CompTIA A+,None,22
E0792,3479,E0453,Beth,Hicks,Engineering,IT trainer,On Leave,7/3/2021,,5,Non-Binary,85095,Part-time,Contract,Master's Degree,3,Lake James,2/8/1985,41,First Shift,Technical Design | Project Management | Problem Solving,Data Analysis,Technical Design | Project Management | Problem Solving | Data Analysis,Six Sigma Green Belt,None,Medical | Retirement,19
E0793,9548,E0417,Tyler,Crawford,HR,"Radiographer, therapeutic",Active,5/25/2019,,7.1,Male,52326,Full-time,Regular,High School,1,Maryside,11/6/1999,26,Second Shift,Employee Relations | Recruiting | Performance Management,Excel,Employee Relations | Recruiting | Performance Management | Excel,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,4
E0794,2431,E0815,Jennifer,Simpson,Engineering,Chartered accountant,On Leave,9/24/2020,,5.8,Female,46531,Full-time,Temporary,PhD,2,Cynthiashire,5/6/2004,22,Second Shift,Technical Design | Project Management | Problem Solving,Public Speaking,Technical Design | Project Management | Problem Solving | Public Speaking,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,0
E0795,7290,E0275,Jeffrey,Green,IT,Holiday representative,On Leave,6/14/2023,,3.1,Male,45238,Full-time,Regular,Master's Degree,3,Lake Jessicaton,12/22/1968,57,Third Shift,Technical Support | SQL | Cybersecurity,Conflict Resolution,Technical Support | SQL | Cybersecurity | Conflict Resolution,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,35
E0796,5317,E0327,Andrew,Johnson,Marketing,"Engineer, electronics",On Leave,8/24/2020,,5.9,Male,92669,Full-time,Regular,High School,1,New Alexandershire,10/25/1986,39,First Shift,Digital Marketing | Content Development | Market Research,Public Speaking,Digital Marketing | Content Development | Market Research | Public Speaking,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,17
E0797,8120,E0531,Molly,Snyder,Finance,Early years teacher,Terminated,10/6/2021,11/7/2024,3.1,Male,109415,Full-time,Temporary,Bachelor's Degree,5,Gabrielside,9/29/1959,66,Second Shift,Financial Analysis | Budgeting | Excel,Conflict Resolution,Financial Analysis | Budgeting | Excel | Conflict Resolution,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,44
E0798,9805,E0249,Daniel,Miller,Engineering,"Surveyor, building",On Leave,2/24/2020,,6.4,Female,91005,Part-time,Regular,High School,3,West Mark,12/21/1980,45,First Shift,Technical Design | Project Management | Problem Solving,Strategic Planning,Technical Design | Project Management | Problem Solving | Strategic Planning,Six Sigma Green Belt,None,Medical | Retirement,23
E0799,1875,E0631,Tina,Wolfe,IT,Orthoptist,Active,2/21/2020,,6.4,Male,94960,Part-time,Regular,PhD,2,Port Stephanieland,6/9/1986,40,First Shift,Technical Support | SQL | Cybersecurity,Public Speaking,Technical Support | SQL | Cybersecurity | Public Speaking,CompTIA A+,CompTIA A+,Medical | Retirement,18
E0800,4011,E0109,Timothy,Walker,Finance,Records manager,Active,7/11/2023,,3,Female,45164,Contractor,Temporary,Bachelor's Degree,3,Bryanberg,10/1/1994,31,First Shift,Financial Analysis | Budgeting | Excel,Leadership,Financial Analysis | Budgeting | Excel | Leadership,Financial Modeling Certification,None,None,9
E0801,5971,E0334,Lisa,Chavez,IT,"Biochemist, clinical",Active,3/29/2019,,7.3,Female,116823,Part-time,Contract,Associate Degree,1,Garrisonfort,7/30/1972,53,Third Shift,Technical Support | SQL | Cybersecurity,Change Management,Technical Support | SQL | Cybersecurity | Change Management,CompTIA A+,CompTIA A+,Medical | Retirement,31
E0802,8942,E0824,Todd,Morris,Finance,"Surveyor, building control",Terminated,3/2/2021,10/6/2023,2.6,Female,107738,Part-time,Temporary,Master's Degree,4,Markville,9/26/2001,24,Third Shift,Financial Analysis | Budgeting | Excel,Data Analysis,Financial Analysis | Budgeting | Excel | Data Analysis,Financial Modeling Certification,None,Medical | Retirement,2
E0803,4445,E0574,Regina,Gonzales,IT,Materials engineer,Terminated,1/25/2022,12/8/2022,0.9,Female,55969,Contractor,Regular,PhD,2,New Stephanie,5/20/1984,42,Third Shift,Technical Support | SQL | Cybersecurity,Project Management,Technical Support | SQL | Cybersecurity | Project Management,CompTIA A+,CompTIA A+,None,20
E0804,1980,E0887,Christina,Todd,HR,Broadcast engineer,Active,3/29/2023,,3.3,Female,68910,Part-time,Contract,PhD,3,Aprilfort,1/14/1960,66,Third Shift,Employee Relations | Recruiting | Performance Management,Technical Writing,Employee Relations | Recruiting | Performance Management | Technical Writing,SHRM-CP,None,Medical | Retirement,44
E0805,7596,E0890,Lori,Johnson,IT,Recycling officer,On Leave,12/27/2020,,5.5,Female,119716,Full-time,Contract,Master's Degree,1,South Colleen,9/14/1992,33,Second Shift,Technical Support | SQL | Cybersecurity,Project Management,Technical Support | SQL | Cybersecurity | Project Management,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,11
E0806,2855,E0677,Gerald,Thompson,HR,Tax adviser,Terminated,12/24/2020,6/6/2023,2.4,Female,88379,Full-time,Temporary,Bachelor's Degree,2,New Valerie,5/18/1964,62,Third Shift,Employee Relations | Recruiting | Performance Management,Public Speaking,Employee Relations | Recruiting | Performance Management | Public Speaking,SHRM-CP,None,Medical | Dental | Vision | Retirement,40
E0807,8518,E0568,Courtney,Castro,Finance,Catering manager,On Leave,8/8/2022,,3.9,Non-Binary,94707,Full-time,Regular,Associate Degree,3,East Louis,5/1/1992,34,Third Shift,Financial Analysis | Budgeting | Excel,Leadership,Financial Analysis | Budgeting | Excel | Leadership,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,12
